2013/12/04,2439.82,2486.64,2434.69,2475.14,102650235,94783930368.00
2013/12/05,2476.45,2481.75,2460.58,2468.20,77708932,72999927808.00
2013/12/06,2463.04,2470.81,2445.62,2452.29,66114089,64843206656.00
2013/12/09,2460.03,2468.95,2445.94,2450.87,57164884,57634537472.00
2013/12/10,2456.23,2466.66,2444.53,2453.32,66941424,61236727808.00
2013/12/11,2440.50,2440.50,2400.74,2412.76,68075144,62808850432.00
2013/12/12,2406.77,2423.31,2402.77,2410.01,50147719,47481446400.00
2013/12/13,2388.66,2416.26,2386.25,2406.64,51501196,47583526912.00
2013/12/16,2408.68,2412.73,2367.43,2367.92,64581674,62107893760.00
2013/12/17,2369.25,2373.29,2351.18,2356.38,48483891,46306074624.00
2013/12/18,2356.70,2368.58,2350.45,2357.23,40015207,39675269120.00
2013/12/19,2366.21,2370.99,2331.19,2332.41,48095680,45148868608.00
2013/12/20,2335.05,2338.88,2278.10,2278.14,65204207,60862128128.00
2013/12/23,2283.80,2295.76,2259.57,2284.60,45580285,44415344640.00
2013/12/24,2291.13,2312.83,2270.25,2288.25,45599168,45173190656.00
2013/12/25,2291.75,2305.61,2281.60,2305.11,44005326,41202982912.00
2013/12/26,2299.97,2301.49,2263.92,2265.33,51497563,48603013120.00
2013/12/27,2268.53,2315.18,2264.39,2303.48,53389157,51197947904.00
2013/12/30,2313.38,2316.62,2295.64,2299.46,48414308,46156443648.00
2013/12/31,2289.01,2333.07,2287.12,2330.03,56631070,57026486272.00
2014/01/02,2323.43,2325.99,2310.65,2321.98,45194291,49012211712.00
2014/01/03,2311.97,2314.84,2280.89,2290.78,59782645,57739710464.00
2014/01/06,2286.37,2286.37,2229.33,2238.64,66300403,59979358208.00
2014/01/07,2222.31,2246.79,2218.65,2238.00,43753103,42565648384.00
2014/01/08,2240.64,2262.58,2228.42,2241.91,51348854,50691489792.00
2014/01/09,2236.97,2258.89,2220.80,2222.22,55987041,54399492096.00
2014/01/10,2216.52,2224.49,2200.22,2204.85,54169293,47572307968.00
2014/01/13,2207.00,2222.07,2183.60,2193.68,50122772,46123003904.00
2014/01/14,2192.84,2214.12,2179.91,2212.85,54049947,46785101824.00
2014/01/15,2210.02,2215.90,2193.80,2208.94,48962395,45755916288.00
2014/01/16,2209.45,2227.26,2201.56,2211.84,52298902,49842782208.00
2014/01/17,2203.82,2205.97,2175.88,2178.49,50273155,46268157952.00
2014/01/20,2173.65,2182.46,2156.46,2165.99,40560154,39157227520.00
2014/01/21,2168.42,2197.92,2168.42,2187.41,40306247,38590992384.00
2014/01/22,2190.43,2244.13,2187.53,2243.80,70641375,64803356672.00
2014/01/23,2242.25,2248.92,2228.06,2231.89,56345951,55726415872.00
2014/01/24,2225.76,2257.36,2222.89,2245.68,61167670,59563446272.00
2014/01/27,2233.01,2233.23,2211.80,2215.92,70344246,63503990784.00
2014/01/28,2220.78,2233.26,2205.97,2219.86,53269130,49408753664.00
2014/01/29,2225.71,2233.06,2219.93,2227.78,50222717,48788684800.00
2014/01/30,2223.16,2223.16,2200.22,2202.45,43632304,43475959808.00
2014/02/07,2187.34,2212.50,2177.12,2212.48,50459315,49597108224.00
2014/02/10,2221.54,2270.19,2221.54,2267.53,83065716,81103241216.00
2014/02/11,2267.74,2296.52,2262.60,2285.56,99229829,92688965632.00
2014/02/12,2286.19,2294.32,2276.44,2291.25,76592161,73487376384.00
2014/02/13,2288.45,2307.47,2278.26,2279.55,96217789,87352123392.00
2014/02/14,2278.40,2295.85,2274.43,2295.57,67082997,64613326848.00
2014/02/17,2308.79,2315.58,2293.55,2311.65,87831666,86871351296.00
2014/02/18,2310.31,2310.31,2276.11,2282.44,87049743,88107270144.00
2014/02/19,2280.93,2317.42,2274.15,2308.66,99352561,88341897216.00
2014/02/20,2314.09,2331.70,2286.20,2287.44,106439533,91771592704.00
2014/02/21,2284.03,2287.87,2250.65,2264.29,76368993,69908185088.00
2014/02/24,2246.72,2246.72,2194.16,2214.51,89215939,79599149056.00
2014/02/25,2216.51,2225.21,2150.10,2157.91,93237551,88306573312.00
2014/02/26,2147.74,2164.70,2137.08,2163.41,77993297,68640579584.00
2014/02/27,2170.81,2180.06,2150.14,2154.11,90104296,81588002816.00
2014/02/28,2149.45,2180.47,2133.55,2178.97,76668057,70216802304.00
2014/03/03,2173.91,2194.22,2167.91,2190.37,82072314,69408743424.00
2014/03/04,2183.86,2188.60,2161.59,2184.27,73069250,64691437568.00
2014/03/05,2187.35,2189.09,2159.60,2163.98,61332015,55669678080.00
2014/03/06,2159.40,2181.43,2136.45,2173.63,69093767,61495025664.00
2014/03/07,2170.04,2189.39,2161.44,2168.36,64265177,58693177344.00
2014/03/10,2149.68,2149.68,2095.07,2097.79,71416407,63086411776.00
2014/03/11,2092.61,2118.79,2088.73,2108.66,57621243,53075783680.00
2014/03/12,2102.80,2130.59,2090.76,2114.13,70069747,60115238912.00
2014/03/13,2119.55,2149.44,2115.99,2140.33,69226028,59163095040.00
2014/03/14,2129.87,2140.38,2109.57,2122.84,58617737,49805246464.00
2014/03/17,2132.79,2143.20,2118.95,2143.04,52409445,47571288064.00
2014/03/18,2146.12,2152.46,2134.92,2138.13,55354132,54188441600.00
2014/03/19,2131.28,2131.28,2101.28,2120.87,59303905,55283945472.00
2014/03/20,2116.19,2134.79,2086.50,2086.97,67631285,58951602176.00
2014/03/21,2079.87,2163.23,2077.76,2158.80,104024807,83560513536.00
2014/03/24,2161.90,2186.73,2150.87,2176.55,104491984,81203912704.00
2014/03/25,2170.78,2191.49,2164.67,2174.44,86877510,67548475392.00
2014/03/26,2181.23,2186.08,2165.22,2171.05,58276176,50116022272.00
2014/03/27,2168.34,2186.89,2146.92,2155.71,71275132,62175858688.00
2014/03/28,2154.51,2172.67,2144.58,2151.97,70086073,60123340800.00
2014/03/31,2156.05,2165.25,2134.42,2146.30,55457488,48105021440.00
2014/04/01,2143.72,2170.10,2141.15,2163.12,48866403,43659063296.00
2014/04/02,2166.07,2182.68,2164.01,2180.73,65039257,56777150464.00
2014/04/03,2188.64,2196.14,2160.75,2165.01,71536032,57708859392.00
2014/04/04,2157.98,2186.15,2155.28,2185.47,47945888,43912626176.00
2014/04/08,2179.92,2243.97,2178.91,2237.32,97219117,85692891136.00
2014/04/09,2239.79,2246.79,2228.99,2238.62,66357268,61178630144.00
2014/04/10,2241.45,2290.74,2229.51,2273.76,114545405,101616812032.00
2014/04/11,2269.56,2281.11,2261.13,2270.67,90615897,86154854400.00
2014/04/14,2267.94,2275.83,2255.46,2268.61,62264998,60254150656.00
2014/04/15,2261.41,2261.47,2225.69,2229.46,68218130,62599114752.00
2014/04/16,2223.47,2245.31,2221.15,2232.53,51678010,47770218496.00
2014/04/17,2238.78,2241.62,2221.95,2224.80,48333628,45096435712.00
2014/04/18,2215.88,2228.77,2203.05,2224.48,50757995,45709615104.00
2014/04/21,2209.94,2231.71,2186.75,2187.25,56278280,51856113664.00
2014/04/22,2184.02,2196.85,2165.07,2196.79,57094694,52351991808.00
2014/04/23,2191.23,2205.59,2187.39,2194.67,47763531,45191151616.00
2014/04/24,2192.77,2209.45,2186.76,2190.47,45058911,41927012352.00
2014/04/25,2195.81,2201.71,2167.64,2167.83,60245383,52092022784.00
2014/04/28,2165.77,2171.39,2132.70,2134.97,60485187,49998811136.00
2014/04/29,2134.41,2159.38,2131.78,2158.47,48204931,41550352384.00
2014/04/30,2158.76,2164.18,2153.12,2158.66,45334624,39493021696.00
2014/05/05,2152.59,2161.70,2131.23,2156.47,49344073,41470451712.00
2014/05/06,2151.39,2173.62,2150.11,2157.33,48086519,41486450688.00
2014/05/07,2151.47,2153.72,2136.99,2137.32,44607470,37751021568.00
2014/05/08,2132.04,2168.21,2128.32,2135.50,48332452,40729772032.00
2014/05/09,2138.84,2141.56,2120.60,2133.91,49181135,40242745344.00
2014/05/12,2150.31,2184.33,2139.48,2180.05,83472560,66275508224.00
2014/05/13,2180.06,2185.05,2167.77,2174.85,64912518,50241277952.00
2014/05/14,2175.09,2184.22,2169.00,2172.37,48514206,39214125056.00
2014/05/15,2169.28,2171.45,2142.34,2144.08,46734032,38938529792.00
2014/05/16,2143.93,2150.50,2132.19,2145.95,42253197,34987585536.00
2014/05/19,2139.36,2139.36,2105.71,2115.14,42893607,37135949824.00
2014/05/20,2124.71,2131.57,2110.72,2115.77,37299683,31576338432.00
2014/05/21,2106.76,2136.10,2096.51,2135.91,38946042,32246808576.00
